시설명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
장평초등학교,경상남도,거제시,경상남도 거제시 장평1로 116 (장평동) 장평초등학교,경상남도 거제시 장평동 348 장평초등학교,34.89369665,128.6080243,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
계룡초등학교,경상남도,거제시,경상남도 거제시 거제중앙로 1821-7 (고현동) 계룡초등학교,경상남도 거제시 고현동 164 계룡초등학교,34.88110136,128.6249691,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
거제국제외국인학교,경상남도,거제시,경상남도 거제시 서간도길 9-8 (옥포동) 거제국제외국인학교,경상남도 거제시 옥포동 309 거제국제외국인학교,34.88822705,128.6900804,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
신현초등학교,경상남도,거제시,경상남도 거제시 서문로1길 7 (고현동) 신현초등학교,경상남도 거제시 고현동 931-34 신현초등학교,34.88805947,128.616487,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
동부초등학교,경상남도,거제시,경상남도 거제시 동부로 27 동부초등학교,경상남도 거제시 동부면 산양리 295-2 동부초등학교,34.82100554,128.6097639,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
상동초등학교,경상남도,거제시,경상남도 거제시 상동5길 75-41 (상동동) 상동초등학교,경상남도 거제시 상동동 54 거제상동초등학교,34.86188618,128.6339045,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
세종유치원,경상남도,거제시,경상남도 거제시 문동폭포길 17 (문동동) 세종유치원,경상남도 거제시 문동동 135-2 세종유치원,34.85570133,128.6513936,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
중앙초등학교,경상남도,거제시,경상남도 거제시 중곡로2길 45 (고현동) 거제중앙초등학교,경상남도 거제시 고현동 1057 거제중앙초등학교,34.89568982,128.6347073,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
고현초등학교,경상남도,거제시,경상남도 거제시 계룡로 25 (상동동) 고현초등학교,경상남도 거제시 상동동 497 거제고현초등학교,34.87372391,128.6288323,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
내곡초등학교,경상남도,거제시,경상남도 거제시 아주2로 112 (아주동) 내곡초등학교,경상남도 거제시 아주동 1478 내곡초등학교,34.87081922,128.6785655,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
제산초등학교,경상남도,거제시,경상남도 거제시 제산로 70 (양정동) 제산초등학교,경상남도 거제시 양정동 818 제산초등학교,34.88697707,128.6419328,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
삼룡초등학교,경상남도,거제시,경상남도 거제시 거제중앙로 1548 (문동동) 삼룡초등학교,경상남도 거제시 문동동 601 삼룡초등학교,34.86193346,128.6441424,경상남도 거제시청,055-639-4494,2025-12-04,5370000,경상남도 거제시
운천초등학교,경기도,오산시,경기도 오산시 운암로,경기도 오산시 부산동 806,37.15076676,127.0911749,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
운암초등학교,경기도,오산시,경기도 오산시 운천로,경기도 오산시 내삼미동 903-1,37.17127405,127.065524,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
운산초등학교,경기도,오산시,경기도 오산시 운천로,경기도 오산시 금암동 504,37.17746817,127.0525422,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
원일초등학교,경기도,오산시,경기도 오산시 오산로 132번길,경기도 오산시 양산동 680,37.19626343,127.0327518,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
원당초등학교,경기도,오산시,경기도 오산시 원당로,경기도 오산시 금암동 547,37.17330154,127.0451226,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
대원초등학교,경기도,오산시,경기도 오산시 경기대로,경기도 오산시 금암동 546-2,37.17772794,127.0436954,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
고현초등학교,경기도,오산시,경기도 오산시 청호로,경기도 오산시 수청동 17-1,37.16427584,127.0678462,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
오산초등학교,경기도,오산시,경기도 오산시 가수로,경기도 오산시 원동 810,37.13444838,127.069112,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
수청초등학교,경기도,오산시,경기도 오산시 오산대역로,경기도 오산시 부산동 785,37.15608682,127.0783897,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
성호초등학교,경기도,오산시,경기도 오산시 성호새싹길,경기도 오산시 원동 824,37.144211,127.0755031,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
성산초등학교,경기도,오산시,경기도 오산시 성호대로,경기도 오산시 오산동 937,37.15127166,127.0745862,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
삼미초등학교,경기도,오산시,경기도 오산시 북삼미로,경기도 오산시 원동 854,37.13958063,127.0719445,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
매홀초등학교,경기도,오산시,경기도 오산시 청학로 173번길,경기도 오산시 원동 914,37.14146251,127.0913622,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
대호초등학교,경기도,오산시,경기도 오산시 궐리사로,경기도 오산시 갈곶동 225-1,37.12888629,127.0703373,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
광성초등학교,경기도,오산시,경기도 오산시 수목원로,경기도 오산시 청호동 339,37.13170382,127.0847003,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
가수초등학교,경기도,오산시,경기도 오산시 가수로,경기도 오산시 가수동 13-4,37.14661136,127.0491785,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
세마초등학교,경기도,오산시,경기도 오산시 세마문학동로,경기도 오산시 수청동 604,37.17025682,127.0595494,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
다온초등학교,경기도,오산시,경기도 오산시 부산중앙로,경기도 오산시 오산동 890,37.15130161,127.0736985,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
세미초등학교,경기도,오산시,경기도 오산시 오산대역로,경기도 오산시 오산동 609-20,37.14930746,127.065271,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
필봉초등학교,경기도,오산시,경기도 오산시 수청로,경기도 오산시 외삼미동 648,37.19134991,127.0622022,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
양산초등학교,경기도,오산시,경기도 오산시 양산로,경기도 오산시 수청동 542,37.16341322,127.0607283,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
문시초등학교,경기도,오산시,경기도 오산시 여계산로,경기도 오산시 궐동 715,37.15895665,127.0595632,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
금암초등학교,경기도,오산시,경기도 오산시 수청로,경기도 오산시 세교동 629-1,37.18315724,127.0407341,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
화성초등학교,경기도,오산시,경기도 오산시 내삼미로,경기도 오산시 가수동 30-1,37.14745666,127.0468127,경기도 오산시청,031-8036-6798,2025-11-28,4000000,경기도 오산시
대구교육대학교 대구부설초,대구광역시,달서구,대구광역시 달서구 도원남로 19,대구광역시 달서구 도원동 1441-1,35.805915,128.532320,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
성지초,대구광역시,달서구,대구광역시 달서구 새동네로27,대구광역시 달서구 용산동 412-4,35.85329006,128.5187152,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
장동초,대구광역시,달서구,대구광역시 달서구 달구벌대로304길 112,대구광역시 달서구 장기동 533-4,35.84478484,128.5317635,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
신월초,대구광역시,달서구,대구광역시 달서구 조암남로 100,대구광역시 달서구 월성동 1351,35.82059631,128.5224969,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
남송초,대구광역시,달서구,대구광역시 달서구 송현로 192,대구광역시 달서구 본동 275-1,35.83490543,128.5453631,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
내당초,대구광역시,달서구,대구광역시 달서구 명덕로22-9,대구광역시 달서구 두류동1202-1,35.86063851,128.5723871,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
신당초,대구광역시,달서구,대구광역시 달서구 서당로 14,대구광역시 달서구 신당동 1844-2,35.85329967,128.496288,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
월촌초,대구광역시,달서구,대구광역시 달서구 상인서로 60,대구광역시 달서구 상인동 1519,35.81635648,128.543274,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
월곡초,대구광역시,달서구,대구광역시 달서구 상인로 40,대구광역시 달서구 상인동 1560,35.81216502,128.5492651,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
송현초,대구광역시,달서구,대구광역시 달서구 송현로 128,대구광역시 달서구 송현동 1908,35.82868737,128.5448304,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
대서초,대구광역시,달서구,대구광역시 달서구 송현로 9,대구광역시 달서구 상인동 860-1,35.82006524,128.5499599,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
대곡초,대구광역시,달서구,대구광역시 달서구 도원남로 60,대구광역시 달서구 도원동 1458,35.8032986,128.5357486,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
노전초,대구광역시,달서구,대구광역시 달서구 한실로 43,대구광역시 달서구 도원동 1428-3,35.80816336,128.5312014,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
성당초,대구광역시,달서구,대구광역시 달서구 대명천로 118,대구광역시 달서구 본리동 166-1,35.840575,128.5472918,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
장기초,대구광역시,달서구,대구광역시 달서구 장기로 280,대구광역시 달서구 장기동 813-3,35.84439346,128.5290637,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
학산초,대구광역시,달서구,대구광역시 달서구 월성로 76,대구광역시 달서구 월성동 82-1,35.83110683,128.5260862,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
한실초,대구광역시,달서구,대구광역시 달서구 한실로6길 108,대구광역시 달서구 대곡동 1106,35.79831438,128.5285689,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
용전초,대구광역시,달서구,대구광역시 달서구 용산로 260,대구광역시 달서구 용산동 913,35.86109075,128.5312555,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
성산초,대구광역시,달서구,대구광역시 달서구 선원남로 173,대구광역시 달서구 용산동 419-4,35.85789855,128.5189229,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
송일초,대구광역시,달서구,대구광역시 달서구 학산로2길 38,대구광역시 달서구 월성동 500-3,35.82411883,128.5328131,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
월암초,대구광역시,달서구,대구광역시 달서구 조암로6길 55,대구광역시 달서구 월성동 755,35.828572,128.5217032,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
조암초,대구광역시,달서구,대구광역시 달서구 조암로5길 19,대구광역시 달서구 월성동 572,35.82408224,128.5284353,대구광역시 달서구청,053-667-3081,2025-12-05,3470000,대구광역시 달서구
